,bag_id,bag_size,method,classifier,mae,pred_pos,true_pos
35,35,100,CC,RF,0.10999999999999999,0.29,0.18
36,36,100,CC,RF,0.13,0.25,0.12
37,37,100,CC,RF,0.019999999999999962,0.45,0.47
38,38,100,CC,RF,0.03,0.25,0.22
39,39,100,CC,RF,0.12,0.54,0.66
40,40,100,CC,RF,0.04999999999999999,0.38,0.43
41,41,100,CC,RF,0.20999999999999996,0.62,0.83
42,42,100,CC,RF,0.06999999999999995,0.63,0.7
43,43,100,CC,RF,0.0,0.31,0.31
44,44,100,CC,RF,0.16999999999999993,0.66,0.83
45,45,100,CC,RF,0.12,0.68,0.8
46,46,100,CC,RF,0.0,0.38,0.38
47,47,100,CC,RF,0.10999999999999999,0.39,0.28
48,48,100,CC,RF,0.13,0.55,0.68
49,49,100,CC,RF,0.010000000000000009,0.14,0.13
50,50,100,CC,RF,0.08000000000000002,0.27,0.19
51,51,100,CC,RF,0.11,0.11,0.0
52,52,100,CC,RF,0.18000000000000005,0.6,0.78
53,53,100,CC,RF,0.09999999999999998,0.56,0.66
54,54,100,CC,RF,0.06999999999999995,0.63,0.7
55,55,100,CC,RF,0.08000000000000007,0.7,0.78
56,56,100,CC,RF,0.020000000000000018,0.43,0.45
57,57,100,CC,RF,0.040000000000000036,0.52,0.56
58,58,100,CC,RF,0.07999999999999999,0.21,0.13
59,59,100,CC,RF,0.030000000000000013,0.14,0.11
60,60,100,CC,RF,0.06000000000000005,0.6,0.66
61,61,100,CC,RF,0.08999999999999997,0.38,0.47
62,62,100,CC,RF,0.050000000000000044,0.51,0.56
63,63,100,CC,RF,0.06000000000000005,0.7,0.76
64,64,100,CC,RF,0.08999999999999997,0.54,0.63
65,65,100,CC,RF,0.040000000000000036,0.51,0.55
66,66,100,CC,RF,0.0,0.55,0.55
67,67,100,CC,RF,0.04999999999999999,0.35,0.3
68,68,100,CC,RF,0.15,0.18,0.03
69,69,100,CC,RF,0.02999999999999997,0.4,0.43
70,70,100,CC,RF,0.09,0.3,0.21
71,71,100,CC,RF,0.030000000000000027,0.37,0.4
72,72,100,CC,RF,0.19999999999999996,0.65,0.85
73,73,100,CC,RF,0.09,0.32,0.23
74,74,100,CC,RF,0.09000000000000001,0.14,0.05
75,75,100,CC,RF,0.010000000000000009,0.27,0.28
76,76,100,CC,RF,0.020000000000000018,0.31,0.29
77,77,100,CC,RF,0.09000000000000008,0.57,0.66
78,78,100,CC,RF,0.050000000000000044,0.5,0.55
79,79,100,CC,RF,0.15000000000000002,0.63,0.78
80,80,100,CC,RF,0.09999999999999998,0.56,0.66
81,81,100,CC,RF,0.020000000000000018,0.38,0.4
82,82,100,CC,RF,0.16000000000000003,0.65,0.81
83,83,100,CC,RF,0.1,0.26,0.16
84,84,100,CC,RF,0.12000000000000001,0.14,0.02
85,85,100,CC,RF,0.13,0.22,0.09
86,86,100,CC,RF,0.039999999999999925,0.68,0.72
87,87,100,CC,RF,0.009999999999999953,0.47,0.46
88,88,100,CC,RF,0.01999999999999999,0.18,0.16
89,89,100,CC,RF,0.10999999999999999,0.39,0.5
90,90,100,CC,RF,0.05000000000000002,0.2,0.15
91,91,100,CC,RF,0.039999999999999925,0.65,0.69
92,92,100,CC,RF,0.0,0.44,0.44
93,93,100,CC,RF,0.020000000000000018,0.36,0.38
94,94,100,CC,RF,0.04999999999999999,0.35,0.3
95,95,100,CC,RF,0.040000000000000036,0.59,0.63
96,96,100,CC,RF,0.02999999999999997,0.33,0.36
97,97,100,CC,RF,0.15999999999999998,0.24,0.08
98,98,100,CC,RF,0.09999999999999999,0.21,0.11
99,99,100,CC,RF,0.14,0.82,0.96
100,0,200,CC,RF,0.125,0.645,0.77
101,1,200,CC,RF,0.03999999999999998,0.395,0.435
102,2,200,CC,RF,0.14500000000000002,0.71,0.855
103,3,200,CC,RF,0.1499999999999999,0.545,0.695
104,4,200,CC,RF,0.09,0.18,0.09
105,5,200,CC,RF,0.20499999999999996,0.77,0.975
106,6,200,CC,RF,0.14,0.62,0.76
107,7,200,CC,RF,0.16000000000000003,0.625,0.785
108,8,200,CC,RF,0.06,0.185,0.125
109,9,200,CC,RF,0.0050000000000000044,0.445,0.45
110,10,200,CC,RF,0.010000000000000009,0.38,0.37
111,11,200,CC,RF,0.1050000000000001,0.82,0.925
112,12,200,CC,RF,0.07500000000000007,0.565,0.64
113,13,200,CC,RF,0.125,0.695,0.82
114,14,200,CC,RF,0.0050000000000000044,0.445,0.44
115,15,200,CC,RF,0.05500000000000002,0.28,0.225
116,16,200,CC,RF,0.030000000000000027,0.52,0.55
117,17,200,CC,RF,0.10500000000000001,0.165,0.06
118,18,200,CC,RF,0.11499999999999999,0.71,0.825
119,19,200,CC,RF,0.10499999999999998,0.525,0.63
120,20,200,CC,RF,0.09499999999999997,0.66,0.755
121,21,200,CC,RF,0.0050000000000000044,0.345,0.35
122,22,200,CC,RF,0.19999999999999996,0.77,0.97
123,23,200,CC,RF,0.15000000000000002,0.74,0.89
124,24,200,CC,RF,0.11499999999999999,0.66,0.775
125,25,200,CC,RF,0.06,0.25,0.19
126,26,200,CC,RF,0.020000000000000018,0.445,0.465
127,27,200,CC,RF,0.1,0.14,0.04
128,28,200,CC,RF,0.08000000000000002,0.23,0.15
129,29,200,CC,RF,0.10000000000000009,0.58,0.68
130,30,200,CC,RF,0.13,0.61,0.74
131,31,200,CC,RF,0.19499999999999995,0.77,0.965
132,32,200,CC,RF,0.010000000000000009,0.315,0.325
133,33,200,CC,RF,0.0050000000000000044,0.365,0.37
134,34,200,CC,RF,0.025000000000000022,0.44,0.465
135,35,200,CC,RF,0.035,0.22,0.185
136,36,200,CC,RF,0.06,0.185,0.125
137,37,200,CC,RF,0.03999999999999998,0.435,0.475
138,38,200,CC,RF,0.05999999999999997,0.285,0.225
139,39,200,CC,RF,0.15500000000000003,0.51,0.665
140,40,200,CC,RF,0.044999999999999984,0.39,0.435
141,41,200,CC,RF,0.11499999999999999,0.715,0.83
142,42,200,CC,RF,0.07499999999999996,0.625,0.7
143,43,200,CC,RF,0.010000000000000009,0.32,0.31
144,44,200,CC,RF,0.10499999999999998,0.725,0.83
145,45,200,CC,RF,0.14500000000000002,0.655,0.8
146,46,200,CC,RF,0.0050000000000000044,0.39,0.385
147,47,200,CC,RF,0.04500000000000004,0.33,0.285
148,48,200,CC,RF,0.06500000000000006,0.615,0.68
149,49,200,CC,RF,0.07999999999999999,0.215,0.135
150,50,200,CC,RF,0.03999999999999998,0.235,0.195
151,51,200,CC,RF,0.11,0.115,0.005
152,52,200,CC,RF,0.16500000000000004,0.62,0.785
153,53,200,CC,RF,0.06000000000000005,0.6,0.66
154,54,200,CC,RF,0.10499999999999998,0.6,0.705
155,55,200,CC,RF,0.11499999999999999,0.665,0.78
156,56,200,CC,RF,0.015000000000000013,0.44,0.455
157,57,200,CC,RF,0.05499999999999994,0.51,0.565
158,58,200,CC,RF,0.08499999999999999,0.22,0.135
159,59,200,CC,RF,0.11,0.22,0.11
160,60,200,CC,RF,0.08500000000000008,0.58,0.665
161,61,200,CC,RF,0.024999999999999967,0.445,0.47
162,62,200,CC,RF,0.07499999999999996,0.49,0.565
163,63,200,CC,RF,0.11499999999999999,0.645,0.76
164,64,200,CC,RF,0.13,0.5,0.63
165,65,200,CC,RF,0.0,0.55,0.55
166,66,200,CC,RF,0.09500000000000003,0.46,0.555
167,67,200,CC,RF,0.0050000000000000044,0.295,0.3
168,68,200,CC,RF,0.11000000000000001,0.14,0.03
169,69,200,CC,RF,0.0,0.435,0.435
170,70,200,CC,RF,0.07000000000000003,0.28,0.21
171,71,200,CC,RF,0.019999999999999962,0.425,0.405
172,72,200,CC,RF,0.21499999999999997,0.635,0.85
173,73,200,CC,RF,0.06999999999999998,0.3,0.23
174,74,200,CC,RF,0.09,0.145,0.055
175,75,200,CC,RF,0.06,0.34,0.28
176,76,200,CC,RF,0.04500000000000004,0.335,0.29
177,77,200,CC,RF,0.09999999999999998,0.56,0.66
178,78,200,CC,RF,0.04500000000000004,0.51,0.555
179,79,200,CC,RF,0.09000000000000008,0.69,0.78
180,80,200,CC,RF,0.10499999999999998,0.555,0.66
181,81,200,CC,RF,0.014999999999999958,0.42,0.405
182,82,200,CC,RF,0.1200000000000001,0.69,0.81
183,83,200,CC,RF,0.06999999999999998,0.235,0.165
184,84,200,CC,RF,0.09,0.11,0.02
185,85,200,CC,RF,0.095,0.185,0.09
186,86,200,CC,RF,0.09999999999999998,0.62,0.72
187,87,200,CC,RF,0.065,0.395,0.46
188,88,200,CC,RF,0.04999999999999999,0.21,0.16
189,89,200,CC,RF,0.03999999999999998,0.46,0.5
190,90,200,CC,RF,0.07,0.22,0.15
191,91,200,CC,RF,0.07999999999999996,0.615,0.695
192,92,200,CC,RF,0.015000000000000013,0.43,0.445
193,93,200,CC,RF,0.015000000000000013,0.365,0.38
194,94,200,CC,RF,0.010000000000000009,0.31,0.3
195,95,200,CC,RF,0.08499999999999996,0.545,0.63
196,96,200,CC,RF,0.030000000000000027,0.39,0.36
197,97,200,CC,RF,0.03,0.115,0.085
198,98,200,CC,RF,0.08,0.195,0.115
199,99,200,CC,RF,0.21499999999999997,0.745,0.96
200,0,500,CC,RF,0.122,0.65,0.772
201,1,500,CC,RF,0.03199999999999997,0.406,0.438
202,2,500,CC,RF,0.14400000000000002,0.714,0.858
203,3,500,CC,RF,0.11399999999999999,0.582,0.696
204,4,500,CC,RF,0.126,0.22,0.094
205,5,500,CC,RF,0.18799999999999994,0.786,0.974
206,6,500,CC,RF,0.10999999999999999,0.65,0.76
207,7,500,CC,RF,0.136,0.65,0.786
208,8,500,CC,RF,0.07200000000000001,0.2,0.128
209,9,500,CC,RF,0.03200000000000003,0.418,0.45
210,10,500,CC,RF,0.008000000000000007,0.362,0.37
211,11,500,CC,RF,0.14600000000000002,0.78,0.926
212,12,500,CC,RF,0.07200000000000006,0.57,0.642
213,13,500,CC,RF,0.118,0.704,0.822
214,14,500,CC,RF,0.02200000000000002,0.42,0.442
215,15,500,CC,RF,0.025999999999999995,0.252,0.226
216,16,500,CC,RF,0.06600000000000006,0.488,0.554
217,17,500,CC,RF,0.08199999999999999,0.144,0.062
218,18,500,CC,RF,0.1419999999999999,0.684,0.826
219,19,500,CC,RF,0.052000000000000046,0.578,0.63
220,20,500,CC,RF,0.136,0.622,0.758
221,21,500,CC,RF,0.026000000000000023,0.38,0.354
222,22,500,CC,RF,0.18599999999999994,0.784,0.97
223,23,500,CC,RF,0.18000000000000005,0.712,0.892
224,24,500,CC,RF,0.08200000000000007,0.696,0.778
225,25,500,CC,RF,0.08000000000000002,0.274,0.194
226,26,500,CC,RF,0.018000000000000016,0.448,0.466
227,27,500,CC,RF,0.07999999999999999,0.122,0.042
228,28,500,CC,RF,0.08199999999999999,0.236,0.154
229,29,500,CC,RF,0.06800000000000006,0.614,0.682
230,30,500,CC,RF,0.09399999999999997,0.65,0.744
231,31,500,CC,RF,0.20799999999999996,0.758,0.966
232,32,500,CC,RF,0.04999999999999999,0.374,0.324
233,33,500,CC,RF,0.018000000000000016,0.388,0.37
234,34,500,CC,RF,0.030000000000000027,0.438,0.468
235,35,500,CC,RF,0.066,0.254,0.188
236,36,500,CC,RF,0.06,0.188,0.128
237,37,500,CC,RF,0.025999999999999968,0.448,0.474
238,38,500,CC,RF,0.05999999999999997,0.286,0.226
239,39,500,CC,RF,0.050000000000000044,0.618,0.668
240,40,500,CC,RF,0.018000000000000016,0.418,0.436
241,41,500,CC,RF,0.15599999999999992,0.676,0.832
242,42,500,CC,RF,0.10799999999999998,0.592,0.7
243,43,500,CC,RF,0.04199999999999998,0.354,0.312
244,44,500,CC,RF,0.17599999999999993,0.656,0.832
245,45,500,CC,RF,0.1160000000000001,0.688,0.804
246,46,500,CC,RF,0.018000000000000016,0.404,0.386
247,47,500,CC,RF,0.04200000000000004,0.33,0.288
248,48,500,CC,RF,0.08400000000000007,0.598,0.682
249,49,500,CC,RF,0.07599999999999998,0.214,0.138
250,50,500,CC,RF,0.08999999999999997,0.288,0.198
251,51,500,CC,RF,0.154,0.16,0.006
252,52,500,CC,RF,0.15600000000000003,0.63,0.786
253,53,500,CC,RF,0.08800000000000008,0.576,0.664
254,54,500,CC,RF,0.09799999999999998,0.606,0.704
255,55,500,CC,RF,0.10999999999999999,0.67,0.78
256,56,500,CC,RF,0.028000000000000025,0.43,0.458
257,57,500,CC,RF,0.05999999999999994,0.508,0.568
258,58,500,CC,RF,0.05199999999999999,0.19,0.138
259,59,500,CC,RF,0.09799999999999999,0.212,0.114
260,60,500,CC,RF,0.118,0.55,0.668
261,61,500,CC,RF,0.033999999999999975,0.436,0.47
262,62,500,CC,RF,0.04799999999999993,0.516,0.564
263,63,500,CC,RF,0.09799999999999998,0.666,0.764
264,64,500,CC,RF,0.09799999999999998,0.536,0.634
265,65,500,CC,RF,0.07200000000000006,0.48,0.552
266,66,500,CC,RF,0.038000000000000034,0.52,0.558
267,67,500,CC,RF,0.0040000000000000036,0.298,0.302
268,68,500,CC,RF,0.132,0.162,0.03
269,69,500,CC,RF,0.010000000000000009,0.446,0.436
270,70,500,CC,RF,0.05000000000000002,0.264,0.214
271,71,500,CC,RF,0.0020000000000000018,0.41,0.408
272,72,500,CC,RF,0.15000000000000002,0.702,0.852
273,73,500,CC,RF,0.053999999999999965,0.286,0.232
274,74,500,CC,RF,0.11599999999999999,0.174,0.058
275,75,500,CC,RF,0.013999999999999957,0.294,0.28
276,76,500,CC,RF,0.0020000000000000018,0.29,0.292
277,77,500,CC,RF,0.04800000000000004,0.612,0.66
278,78,500,CC,RF,0.05800000000000005,0.498,0.556
279,79,500,CC,RF,0.14400000000000002,0.638,0.782
280,80,500,CC,RF,0.08400000000000007,0.58,0.664
281,81,500,CC,RF,0.03200000000000003,0.374,0.406
282,82,500,CC,RF,0.15799999999999992,0.656,0.814
283,83,500,CC,RF,0.04999999999999999,0.216,0.166
284,84,500,CC,RF,0.124,0.146,0.022
285,85,500,CC,RF,0.094,0.184,0.09
286,86,500,CC,RF,0.09199999999999997,0.63,0.722
287,87,500,CC,RF,0.03200000000000003,0.428,0.46
288,88,500,CC,RF,0.07400000000000001,0.234,0.16
289,89,500,CC,RF,0.03799999999999998,0.462,0.5
290,90,500,CC,RF,0.062,0.214,0.152
291,91,500,CC,RF,0.09999999999999998,0.596,0.696
292,92,500,CC,RF,0.043999999999999984,0.402,0.446
293,93,500,CC,RF,0.010000000000000009,0.39,0.38
294,94,500,CC,RF,0.03400000000000003,0.334,0.3
295,95,500,CC,RF,0.09799999999999998,0.532,0.63
296,96,500,CC,RF,0.0040000000000000036,0.356,0.36
297,97,500,CC,RF,0.08400000000000002,0.17,0.086
298,98,500,CC,RF,0.08400000000000002,0.202,0.118
299,99,500,CC,RF,0.15599999999999992,0.804,0.96
300,0,100,PCC,SVM,0.15829427784581096,0.6117057221541891,0.77
301,1,100,PCC,SVM,0.04856425042154816,0.38143574957845183,0.43
302,2,100,PCC,SVM,0.17127390855590152,0.6787260914440985,0.85
303,3,100,PCC,SVM,0.0866351057119017,0.6033648942880983,0.69
304,4,100,PCC,SVM,0.10657930891775774,0.19657930891775774,0.09
305,5,100,PCC,SVM,0.20288261129010976,0.7671173887098902,0.97
306,6,100,PCC,SVM,0.14727206999549836,0.6127279300045017,0.76
307,7,100,PCC,SVM,0.1722433400068636,0.6077566599931364,0.78
308,8,100,PCC,SVM,0.0990353178429226,0.2190353178429226,0.12
309,9,100,PCC,SVM,0.01937218752860531,0.4306278124713947,0.45
310,10,100,PCC,SVM,0.004732693588075154,0.37473269358807515,0.37
311,11,100,PCC,SVM,0.19624622361040012,0.7237537763895999,0.92
312,12,100,PCC,SVM,0.04674111891585209,0.5932588810841479,0.64
313,13,100,PCC,SVM,0.13599597963418297,0.684004020365817,0.82
314,14,100,PCC,SVM,0.06163737215897902,0.378362627841021,0.44
315,15,100,PCC,SVM,0.018672198713358346,0.23867219871335835,0.22
316,16,100,PCC,SVM,0.04258832816123903,0.507411671838761,0.55
317,17,100,PCC,SVM,0.20031810342659329,0.2603181034265933,0.06
318,18,100,PCC,SVM,0.13983424502477604,0.6801657549752239,0.82
319,19,100,PCC,SVM,0.07739217123967945,0.5526078287603206,0.63
320,20,100,PCC,SVM,0.09426286129861605,0.655737138701384,0.75
321,21,100,PCC,SVM,0.09463574552955589,0.44463574552955587,0.35
322,22,100,PCC,SVM,0.13087549435999957,0.8391245056400004,0.97
323,23,100,PCC,SVM,0.18508962527305794,0.7049103747269421,0.89
324,24,100,PCC,SVM,0.15311216064618804,0.616887839353812,0.77
325,25,100,PCC,SVM,0.0928675677731357,0.2828675677731357,0.19
326,26,100,PCC,SVM,0.06567011518378152,0.3943298848162185,0.46
327,27,100,PCC,SVM,0.14754407407384354,0.18754407407384355,0.04
328,28,100,PCC,SVM,0.13356086001660086,0.28356086001660086,0.15
329,29,100,PCC,SVM,0.08585788963883001,0.59414211036117,0.68
330,30,100,PCC,SVM,0.09942567404239766,0.6405743259576023,0.74
331,31,100,PCC,SVM,0.23486659280906474,0.7251334071909352,0.96
332,32,100,PCC,SVM,0.028543514197136133,0.34854351419713614,0.32
333,33,100,PCC,SVM,0.03448387406098247,0.33551612593901753,0.37
334,34,100,PCC,SVM,0.040742479319122005,0.419257520680878,0.46
335,35,100,PCC,SVM,0.12675511937916356,0.30675511937916355,0.18
336,36,100,PCC,SVM,0.1280327390035083,0.2480327390035083,0.12
337,37,100,PCC,SVM,0.044974541406154755,0.5149745414061547,0.47
338,38,100,PCC,SVM,0.06418003384667229,0.2841800338466723,0.22
339,39,100,PCC,SVM,0.07642147932028132,0.5835785206797187,0.66
340,40,100,PCC,SVM,0.009267520064312917,0.4392675200643129,0.43
341,41,100,PCC,SVM,0.21520743116617325,0.6147925688338267,0.83
342,42,100,PCC,SVM,0.07676350002821442,0.6232364999717855,0.7
343,43,100,PCC,SVM,0.051689394284143764,0.36168939428414376,0.31
344,44,100,PCC,SVM,0.16237105376522032,0.6676289462347796,0.83
345,45,100,PCC,SVM,0.09074690905130178,0.7092530909486983,0.8
346,46,100,PCC,SVM,0.015277720438475473,0.36472227956152453,0.38
347,47,100,PCC,SVM,0.11705538357536371,0.39705538357536374,0.28
348,48,100,PCC,SVM,0.11209312061787324,0.5679068793821268,0.68
349,49,100,PCC,SVM,0.03790894000106809,0.1679089400010681,0.13
350,50,100,PCC,SVM,0.12307065333059847,0.31307065333059847,0.19
351,51,100,PCC,SVM,0.15944539333239313,0.15944539333239313,0.0
352,52,100,PCC,SVM,0.16730609894176007,0.61269390105824,0.78
353,53,100,PCC,SVM,0.0736548736439081,0.5863451263560919,0.66
354,54,100,PCC,SVM,0.07211019086058057,0.6278898091394194,0.7
355,55,100,PCC,SVM,0.07558027352677099,0.704419726473229,0.78
356,56,100,PCC,SVM,0.04465607378909192,0.49465607378909193,0.45
357,57,100,PCC,SVM,0.0393702777681183,0.5206297222318818,0.56
358,58,100,PCC,SVM,0.12973769666837132,0.2597376966683713,0.13
359,59,100,PCC,SVM,0.08629042973105581,0.19629042973105582,0.11
360,60,100,PCC,SVM,0.06721432289302542,0.5927856771069746,0.66
361,61,100,PCC,SVM,0.008936808439004684,0.4610631915609953,0.47
362,62,100,PCC,SVM,0.016707212708237273,0.5432927872917628,0.56
363,63,100,PCC,SVM,0.10175575898915568,0.6582442410108443,0.76
364,64,100,PCC,SVM,0.028719299850449187,0.6012807001495508,0.63
365,65,100,PCC,SVM,0.01243434102802965,0.5375656589719704,0.55
366,66,100,PCC,SVM,0.01923891782479037,0.5692389178247904,0.55
367,67,100,PCC,SVM,0.06472150075346245,0.36472150075346244,0.3
368,68,100,PCC,SVM,0.17339096653828498,0.20339096653828498,0.03
369,69,100,PCC,SVM,0.04334728171013813,0.38665271828986186,0.43
370,70,100,PCC,SVM,0.08712936157802101,0.297129361578021,0.21
371,71,100,PCC,SVM,0.01030660261329186,0.4103066026132919,0.4
372,72,100,PCC,SVM,0.17462350832988505,0.6753764916701149,0.85
373,73,100,PCC,SVM,0.08043904149599404,0.31043904149599405,0.23
374,74,100,PCC,SVM,0.12854553886940245,0.17854553886940244,0.05
375,75,100,PCC,SVM,0.049925465683938075,0.3299254656839381,0.28
376,76,100,PCC,SVM,0.03517346768176083,0.3251734676817608,0.29
377,77,100,PCC,SVM,0.0739653527917199,0.5860346472082801,0.66
378,78,100,PCC,SVM,0.10721553037363601,0.44278446962636403,0.55
379,79,100,PCC,SVM,0.13098535158968472,0.6490146484103153,0.78
380,80,100,PCC,SVM,0.09973412009259341,0.5602658799074066,0.66
381,81,100,PCC,SVM,0.00015541482793712813,0.40015541482793715,0.4
382,82,100,PCC,SVM,0.1247709845368018,0.6852290154631983,0.81
383,83,100,PCC,SVM,0.09224507555110997,0.25224507555111,0.16
384,84,100,PCC,SVM,0.1498971026916886,0.1698971026916886,0.02
385,85,100,PCC,SVM,0.1705953909972258,0.2605953909972258,0.09
386,86,100,PCC,SVM,0.0645099546927782,0.6554900453072218,0.72
387,87,100,PCC,SVM,0.005537235531905105,0.4544627644680949,0.46
388,88,100,PCC,SVM,0.0714268976321015,0.2314268976321015,0.16
389,89,100,PCC,SVM,0.03491768480053509,0.4650823151994649,0.5
390,90,100,PCC,SVM,0.0946510363411043,0.2446510363411043,0.15
391,91,100,PCC,SVM,0.06456680441093898,0.625433195589061,0.69
392,92,100,PCC,SVM,0.007935678685912106,0.4320643213140879,0.44
393,93,100,PCC,SVM,0.015624713040393257,0.39562471304039326,0.38
394,94,100,PCC,SVM,0.04253918984279448,0.34253918984279447,0.3
395,95,100,PCC,SVM,0.02767082067764437,0.6023291793223556,0.63
396,96,100,PCC,SVM,0.016234258156573145,0.34376574184342684,0.36
397,97,100,PCC,SVM,0.2038023131273144,0.2838023131273144,0.08
398,98,100,PCC,SVM,0.08295144158623154,0.19295144158623154,0.11
399,99,100,PCC,SVM,0.1388559872702353,0.8211440127297647,0.96
400,0,200,PCC,SVM,0.1403958033699817,0.6296041966300183,0.77
401,1,200,PCC,SVM,0.009683961911067351,0.42531603808893265,0.435
402,2,200,PCC,SVM,0.12084338094853908,0.7341566190514609,0.855
403,3,200,PCC,SVM,0.11603198613019505,0.5789680138698049,0.695
404,4,200,PCC,SVM,0.13655747199700738,0.22655747199700738,0.09
405,5,200,PCC,SVM,0.1805359208069518,0.7944640791930482,0.975
406,6,200,PCC,SVM,0.14786279127825774,0.6121372087217423,0.76
407,7,200,PCC,SVM,0.13735491174309034,0.6476450882569097,0.785
408,8,200,PCC,SVM,0.11172447681230468,0.23672447681230468,0.125
409,9,200,PCC,SVM,0.011665591790804786,0.4616655917908048,0.45
410,10,200,PCC,SVM,0.03217051004831084,0.40217051004831084,0.37
411,11,200,PCC,SVM,0.10169666906252961,0.8233033309374704,0.925
412,12,200,PCC,SVM,0.07389884429678073,0.5661011557032193,0.64
413,13,200,PCC,SVM,0.12490820305999373,0.6950917969400062,0.82
414,14,200,PCC,SVM,0.02685626990565043,0.46685626990565043,0.44
415,15,200,PCC,SVM,0.09991019440915203,0.32491019440915203,0.225
416,16,200,PCC,SVM,0.04460267718329369,0.5053973228167064,0.55
417,17,200,PCC,SVM,0.1466930432003305,0.2066930432003305,0.06
418,18,200,PCC,SVM,0.11832027088041908,0.7066797291195809,0.825
419,19,200,PCC,SVM,0.10192527228480397,0.528074727715196,0.63
420,20,200,PCC,SVM,0.09874296748257128,0.6562570325174287,0.755
421,21,200,PCC,SVM,0.020410382464409016,0.370410382464409,0.35
422,22,200,PCC,SVM,0.20442683395993833,0.7655731660400616,0.97
423,23,200,PCC,SVM,0.1707173258558179,0.7192826741441821,0.89
424,24,200,PCC,SVM,0.11899632595599163,0.6560036740440084,0.775
425,25,200,PCC,SVM,0.08397844645349778,0.2739784464534978,0.19
426,26,200,PCC,SVM,0.002436962052364988,0.46256303794763504,0.465
427,27,200,PCC,SVM,0.13857885831600225,0.17857885831600226,0.04
428,28,200,PCC,SVM,0.11633534574439033,0.26633534574439033,0.15
429,29,200,PCC,SVM,0.11104082372165269,0.5689591762783474,0.68
430,30,200,PCC,SVM,0.1281766457453528,0.6118233542546472,0.74
431,31,200,PCC,SVM,0.19074379557546328,0.7742562044245367,0.965
432,32,200,PCC,SVM,0.03941193599694576,0.36441193599694577,0.325
433,33,200,PCC,SVM,0.045268189319976115,0.4152681893199761,0.37
434,34,200,PCC,SVM,0.012670203122647161,0.45232979687735286,0.465
435,35,200,PCC,SVM,0.09137402862230665,0.27637402862230664,0.185
436,36,200,PCC,SVM,0.09122011460906226,0.21622011460906226,0.125
437,37,200,PCC,SVM,0.002513883873132561,0.47751388387313254,0.475
438,38,200,PCC,SVM,0.0949402151641183,0.3199402151641183,0.225
439,39,200,PCC,SVM,0.12365316956705497,0.5413468304329451,0.665
440,40,200,PCC,SVM,0.007498907619334583,0.4275010923806654,0.435
441,41,200,PCC,SVM,0.15399751482133994,0.67600248517866,0.83
442,42,200,PCC,SVM,0.06200046733426168,0.6379995326657383,0.7
443,43,200,PCC,SVM,0.06700478821891537,0.37700478821891537,0.31
444,44,200,PCC,SVM,0.11134910897324568,0.7186508910267543,0.83
445,45,200,PCC,SVM,0.14548291166529936,0.6545170883347007,0.8
446,46,200,PCC,SVM,0.020583371474385215,0.4055833714743852,0.385
447,47,200,PCC,SVM,0.05580775694640355,0.34080775694640353,0.285
448,48,200,PCC,SVM,0.07701369582209594,0.6029863041779041,0.68
449,49,200,PCC,SVM,0.10428446283867887,0.23928446283867888,0.135
450,50,200,PCC,SVM,0.06592075690054844,0.26092075690054845,0.195
451,51,200,PCC,SVM,0.15304958810332375,0.15804958810332376,0.005
452,52,200,PCC,SVM,0.13026405712924605,0.654735942870754,0.785
453,53,200,PCC,SVM,0.0643678794496575,0.5956321205503425,0.66
