bag_id,bag_size,method,classifier,mae,pred_pos,true_pos
41,100,ACC,SVM,0.12083610570059211,0.7091638942994078,0.83
42,100,ACC,SVM,0.08214848164984057,0.6178515183501594,0.7
43,100,ACC,SVM,0.006668887697252213,0.3033311123027478,0.31
44,100,ACC,SVM,0.10054446660075911,0.7294555333992409,0.83
45,100,ACC,SVM,0.1111277448004252,0.6888722551995748,0.8
46,100,ACC,SVM,0.06537258600157886,0.44537258600157886,0.38
47,100,ACC,SVM,0.04362275140258082,0.32362275140258084,0.28
48,100,ACC,SVM,0.041856842550007656,0.6381431574499924,0.68
49,100,ACC,SVM,0.06172709725366626,0.19172709725366627,0.13
50,100,ACC,SVM,0.03216455590341577,0.22216455590341577,0.19
51,100,ACC,SVM,0.13085217995416726,0.13085217995416726,0.0
52,100,ACC,SVM,0.050544466600759175,0.7294555333992409,0.78
53,100,ACC,SVM,0.062440120749673644,0.5975598792503264,0.66
54,100,ACC,SVM,0.08214848164984057,0.6178515183501594,0.7
55,100,ACC,SVM,0.06069028615067562,0.7193097138493244,0.78
56,100,ACC,SVM,0.055356511748003656,0.39464348825199635,0.45
57,100,ACC,SVM,0.06389831624883868,0.49610168375116137,0.56
58,100,ACC,SVM,0.09216455590341577,0.22216455590341577,0.13
59,100,ACC,SVM,0.061435458153833236,0.17143545815383324,0.11
60,100,ACC,SVM,0.032002662099924195,0.6279973379000758,0.66
61,100,ACC,SVM,0.026101683751161397,0.49610168375116137,0.47
62,100,ACC,SVM,0.04360667714900568,0.5163933228509944,0.56
63,100,ACC,SVM,0.14214848164984062,0.6178515183501594,0.76
64,100,ACC,SVM,0.02229430119975717,0.6077056988002428,0.63
65,100,ACC,SVM,0.06404413579875518,0.48595586420124487,0.55
66,100,ACC,SVM,0.023460857599089224,0.5265391424009108,0.55
67,100,ACC,SVM,0.013476931852664298,0.3134769318526643,0.3
68,100,ACC,SVM,0.12114381905400026,0.15114381905400026,0.03
69,100,ACC,SVM,0.01537258600157887,0.44537258600157886,0.43
70,100,ACC,SVM,0.07303947320291479,0.2830394732029148,0.21
71,100,ACC,SVM,0.015502331297920169,0.38449766870207985,0.4
72,100,ACC,SVM,0.06981536885117656,0.7801846311488234,0.85
73,100,ACC,SVM,0.06318529275283127,0.2931852927528313,0.23
74,100,ACC,SVM,0.08085217995416726,0.13085217995416726,0.05
75,100,ACC,SVM,0.013185292752831257,0.2931852927528313,0.28
76,100,ACC,SVM,0.033622751402580864,0.32362275140258084,0.29
77,100,ACC,SVM,0.08273175984950676,0.5772682401504933,0.66
78,100,ACC,SVM,0.03360667714900567,0.5163933228509944,0.55
79,100,ACC,SVM,0.06069028615067562,0.7193097138493244,0.78
80,100,ACC,SVM,0.12331503804917265,0.5366849619508274,0.66
81,100,ACC,SVM,0.04537258600157884,0.44537258600157886,0.4
82,100,ACC,SVM,0.06025282750092609,0.749747172499074,0.81
83,100,ACC,SVM,0.011435458153833233,0.17143545815383324,0.16
84,100,ACC,SVM,0.14128963860391677,0.16128963860391676,0.02
85,100,ACC,SVM,0.07128963860391677,0.16128963860391676,0.09
86,100,ACC,SVM,0.06156520345017458,0.6584347965498254,0.72
87,100,ACC,SVM,0.015810044651328348,0.47581004465132837,0.46
88,100,ACC,SVM,0.11289365365299833,0.27289365365299834,0.16
89,100,ACC,SVM,0.07491905309825414,0.42508094690174586,0.5
90,100,ACC,SVM,0.10260201455316528,0.2526020145531653,0.15
91,100,ACC,SVM,0.10258594029959012,0.5874140597004098,0.69
92,100,ACC,SVM,0.004773233548337641,0.43522676645166236,0.44
93,100,ACC,SVM,0.04623142904750266,0.33376857095249735,0.38
94,100,ACC,SVM,0.054060210052330304,0.3540602100523303,0.3
95,100,ACC,SVM,0.09331503804917263,0.5366849619508274,0.63
96,100,ACC,SVM,0.014351849152163365,0.37435184915216335,0.36
97,100,ACC,SVM,0.03056054085433421,0.11056054085433421,0.08
98,100,ACC,SVM,0.061435458153833236,0.17143545815383324,0.11
99,100,ACC,SVM,0.1087946320017611,0.8512053679982389,0.96
100,100,ACC,SVM,0.15025282750092606,0.749747172499074,0.9
101,100,ACC,SVM,0.08229430119975711,0.6077056988002428,0.69
102,100,ACC,SVM,0.07376857095249734,0.33376857095249735,0.26
103,100,ACC,SVM,0.149377910201427,0.810622089798573,0.96
104,100,ACC,SVM,0.08112774480042517,0.6888722551995748,0.77
105,100,ACC,SVM,0.031273564350341565,0.6787264356496584,0.71
106,100,ACC,SVM,0.04535651174800365,0.39464348825199635,0.44
107,100,ACC,SVM,0.053622751402580826,0.32362275140258084,0.27
108,100,ACC,SVM,0.08143545815383324,0.17143545815383324,0.09
109,100,ACC,SVM,0.09952372975134349,0.8004762702486565,0.9
110,100,ACC,SVM,0.01477323354833765,0.43522676645166236,0.45
111,100,ACC,SVM,0.07289365365299832,0.27289365365299834,0.2
112,100,ACC,SVM,0.033768570952497357,0.33376857095249735,0.3
113,100,ACC,SVM,0.06375249669892202,0.5062475033010779,0.57
114,100,ACC,SVM,0.03187291680358276,0.20187291680358277,0.17
115,100,ACC,SVM,0.13069028615067557,0.7193097138493244,0.85
116,100,ACC,SVM,0.05098192525050871,0.6990180747494913,0.75
117,100,ACC,SVM,0.09214848164984057,0.6178515183501594,0.71
118,100,ACC,SVM,0.005226766451662368,0.43522676645166236,0.43
119,100,ACC,SVM,0.02244012074967361,0.5975598792503264,0.62
120,100,ACC,SVM,0.05346085759908914,0.5265391424009108,0.58
121,100,ACC,SVM,0.06273175984950674,0.5772682401504933,0.64
122,100,ACC,SVM,0.13201873635349926,0.21201873635349927,0.08
123,100,ACC,SVM,0.04551840555149539,0.45551840555149536,0.41
124,100,ACC,SVM,0.09085217995416725,0.13085217995416726,0.04
125,100,ACC,SVM,0.00610168375116138,0.49610168375116137,0.49
126,100,ACC,SVM,0.054351849152163345,0.37435184915216335,0.32
127,100,ACC,SVM,0.11260201455316526,0.2526020145531653,0.14
128,100,ACC,SVM,0.08158127770374976,0.18158127770374977,0.1
129,100,ACC,SVM,0.02302339894933958,0.5569766010506604,0.58
130,100,ACC,SVM,0.08260201455316526,0.2526020145531653,0.17
131,100,ACC,SVM,0.17025282750092607,0.749747172499074,0.92
132,100,ACC,SVM,0.02302339894933958,0.5569766010506604,0.58
133,100,ACC,SVM,0.09522676645166234,0.43522676645166236,0.34
134,100,ACC,SVM,0.022877579399423142,0.5671224206005768,0.59
135,100,ACC,SVM,0.0702689017545012,0.09026890175450121,0.02
136,100,ACC,SVM,0.10894045155167753,0.8410595484483224,0.95
137,100,ACC,SVM,0.03639332285099439,0.5163933228509944,0.48
138,100,ACC,SVM,0.13171102300009108,0.648288976999909,0.78
139,100,ACC,SVM,0.06099799950408373,0.14099799950408373,0.08
140,100,ACC,SVM,0.05491905309825412,0.42508094690174586,0.48
141,100,ACC,SVM,0.03448159444850463,0.45551840555149536,0.49
142,100,ACC,SVM,0.09908627110159418,0.8309137288984059,0.93
143,100,ACC,SVM,0.06375249669892202,0.5062475033010779,0.57
144,100,ACC,SVM,0.02462741399842111,0.44537258600157886,0.47
145,100,ACC,SVM,0.06362275140258083,0.32362275140258084,0.26
146,100,ACC,SVM,0.00376857095249733,0.33376857095249735,0.33
147,100,ACC,SVM,0.026830781500743917,0.5468307815007439,0.52
148,100,ACC,SVM,0.03566422510141182,0.4656642251014118,0.43
149,100,ACC,SVM,0.12099799950408373,0.14099799950408373,0.02
150,100,ACC,SVM,0.12098192525050866,0.6990180747494913,0.82
151,100,ACC,SVM,0.14025282750092605,0.749747172499074,0.89
152,100,ACC,SVM,0.061872916803582756,0.20187291680358277,0.14
153,100,ACC,SVM,0.023460857599089224,0.5265391424009108,0.55
154,100,ACC,SVM,0.11201873635349927,0.21201873635349927,0.1
155,100,ACC,SVM,0.13331503804917266,0.5366849619508274,0.67
156,100,ACC,SVM,0.0030394732029147553,0.2830394732029148,0.28
157,100,ACC,SVM,0.06258594029959019,0.5874140597004098,0.65
158,100,ACC,SVM,0.11229430119975714,0.6077056988002428,0.72
159,100,ACC,SVM,0.10156520345017461,0.6584347965498254,0.76
160,100,ACC,SVM,0.12216455590341577,0.22216455590341577,0.1
161,100,ACC,SVM,0.18054446660075918,0.7294555333992409,0.91
162,100,ACC,SVM,0.03274783410308177,0.2627478341030818,0.23
163,100,ACC,SVM,0.01968562355483519,0.04968562355483519,0.03
164,100,ACC,SVM,0.10462741399842118,0.44537258600157886,0.55
165,100,ACC,SVM,0.04493512735182931,0.4149351273518293,0.37
166,100,ACC,SVM,0.16156520345017455,0.6584347965498254,0.82
167,100,ACC,SVM,0.0908361057005922,0.7091638942994078,0.8
168,100,ACC,SVM,0.0542060296022468,0.3642060296022468,0.31
169,100,ACC,SVM,0.14952372975134343,0.8004762702486565,0.95
170,100,ACC,SVM,0.033622751402580864,0.32362275140258084,0.29
171,100,ACC,SVM,0.006393322850994365,0.5163933228509944,0.51
172,100,ACC,SVM,0.053331112302747785,0.3033311123027478,0.25
173,100,ACC,SVM,0.12952372975134352,0.8004762702486565,0.93
174,100,ACC,SVM,0.06216455590341577,0.22216455590341577,0.16
175,100,ACC,SVM,0.16187291680358276,0.20187291680358277,0.04
176,100,ACC,SVM,0.005226766451662368,0.43522676645166236,0.43
177,100,ACC,SVM,0.20981536885117658,0.7801846311488234,0.99
178,100,ACC,SVM,0.09966954930126004,0.79033045069874,0.89
179,100,ACC,SVM,0.0815652034501746,0.6584347965498254,0.74
180,100,ACC,SVM,0.14025282750092605,0.749747172499074,0.89
181,100,ACC,SVM,0.16054446660075916,0.7294555333992409,0.89
182,100,ACC,SVM,0.03418995534867164,0.47581004465132837,0.51
183,100,ACC,SVM,0.033914390502413794,0.3439143905024138,0.31
184,100,ACC,SVM,0.08112774480042517,0.6888722551995748,0.77
185,100,ACC,SVM,0.1131692184992561,0.5468307815007439,0.66
186,100,ACC,SVM,0.014497668702079858,0.38449766870207985,0.37
187,100,ACC,SVM,0.050997999504083735,0.14099799950408373,0.09
188,100,ACC,SVM,0.1221484816498406,0.6178515183501594,0.74
189,100,ACC,SVM,0.027689624546667735,0.23231037545333227,0.26
190,100,ACC,SVM,0.11937791020142707,0.810622089798573,0.93
191,100,ACC,SVM,0.0024561950032487845,0.24245619500324878,0.24
192,100,ACC,SVM,0.04128963860391677,0.16128963860391676,0.12
193,100,ACC,SVM,0.11069028615067555,0.7193097138493244,0.83
194,100,ACC,SVM,0.08231037545333228,0.23231037545333227,0.15
195,100,ACC,SVM,0.12318529275283127,0.2931852927528313,0.17
196,100,ACC,SVM,0.06346085759908915,0.5265391424009108,0.59
197,100,ACC,SVM,0.03908627110159413,0.8309137288984059,0.87
198,100,ACC,SVM,0.05245619500324877,0.24245619500324878,0.19
199,100,ACC,SVM,0.044060210052330295,0.3540602100523303,0.31
200,100,ACC,SVM,0.08112774480042517,0.6888722551995748,0.77
201,100,ACC,SVM,0.16952372975134344,0.8004762702486565,0.97
202,100,ACC,SVM,0.06477323354833764,0.43522676645166236,0.5
203,100,ACC,SVM,0.13289365365299832,0.27289365365299834,0.14
204,100,ACC,SVM,0.15128963860391675,0.16128963860391676,0.01
205,100,ACC,SVM,0.08333111230274778,0.3033311123027478,0.22
206,100,ACC,SVM,0.09216455590341577,0.22216455590341577,0.13
207,100,ACC,SVM,0.07244012074967365,0.5975598792503264,0.67
208,100,ACC,SVM,0.12245619500324878,0.24245619500324878,0.12
209,100,ACC,SVM,0.03433577489858819,0.4656642251014118,0.5
210,100,ACC,SVM,0.11273175984950667,0.5772682401504933,0.69
211,100,ACC,SVM,0.02302339894933958,0.5569766010506604,0.58
212,100,ACC,SVM,0.08289365365299833,0.27289365365299834,0.19
213,100,ACC,SVM,0.10098192525050875,0.6990180747494913,0.8
214,100,ACC,SVM,0.04141938390025801,0.668580616099742,0.71
215,100,ACC,SVM,0.07156520345017459,0.6584347965498254,0.73
216,100,ACC,SVM,0.07187291680358276,0.20187291680358277,0.13
217,100,ACC,SVM,0.07172709725366627,0.19172709725366627,0.12
218,100,ACC,SVM,0.18039864705084263,0.7396013529491574,0.92
219,100,ACC,SVM,0.04608560949758622,0.3439143905024138,0.39
220,100,ACC,SVM,0.0033311123027477962,0.3033311123027478,0.3
221,100,ACC,SVM,0.0041899553486716146,0.47581004465132837,0.48
222,100,ACC,SVM,0.10302339894933965,0.5569766010506604,0.66
223,100,ACC,SVM,0.14952372975134343,0.8004762702486565,0.95
224,100,ACC,SVM,0.007106346347001691,0.27289365365299834,0.28
225,100,ACC,SVM,0.17025282750092607,0.749747172499074,0.92
226,100,ACC,SVM,0.16158127770374978,0.18158127770374977,0.02
227,100,ACC,SVM,0.043752496698922116,0.5062475033010779,0.55
228,100,ACC,SVM,0.12375249669892208,0.5062475033010779,0.63
229,100,ACC,SVM,0.11201873635349927,0.21201873635349927,0.1
230,100,ACC,SVM,0.051727097253666254,0.19172709725366627,0.14
231,100,ACC,SVM,0.03537258600157889,0.44537258600157886,0.41
232,100,ACC,SVM,0.149377910201427,0.810622089798573,0.96
233,100,ACC,SVM,0.007559879250326418,0.5975598792503264,0.59
234,100,ACC,SVM,0.15996118840109308,0.770038811598907,0.93
235,100,ACC,SVM,0.10098192525050875,0.6990180747494913,0.8
236,100,ACC,SVM,0.02477323354833766,0.43522676645166236,0.46
237,100,ACC,SVM,0.12156520345017463,0.6584347965498254,0.78
238,100,ACC,SVM,0.14114381905400025,0.15114381905400026,0.01
239,100,ACC,SVM,0.09172709725366626,0.19172709725366627,0.1
240,100,ACC,SVM,0.0905444666007591,0.7294555333992409,0.82
241,100,ACC,SVM,0.10112774480042519,0.6888722551995748,0.79
242,100,ACC,SVM,0.07333111230274778,0.3033311123027478,0.23
243,100,ACC,SVM,0.033898316248838656,0.49610168375116137,0.53
244,100,ACC,SVM,0.007705698800242855,0.6077056988002428,0.6
245,100,ACC,SVM,0.1609819252505087,0.6990180747494913,0.86
246,100,ACC,SVM,0.07346085759908916,0.5265391424009108,0.6
247,100,ACC,SVM,0.025226766451662386,0.43522676645166236,0.41
248,100,ACC,SVM,0.005793970397753201,0.3642060296022468,0.37
249,100,ACC,SVM,0.02537258600157888,0.44537258600157886,0.42
250,100,ACC,SVM,0.022002662099924186,0.6279973379000758,0.65
251,100,ACC,SVM,0.15083610570059214,0.7091638942994078,0.86
252,100,ACC,SVM,0.04521069219808721,0.4047893078019128,0.45
253,100,ACC,SVM,0.05318529275283129,0.2931852927528313,0.24
254,100,ACC,SVM,0.09362275140258083,0.32362275140258084,0.23
255,100,ACC,SVM,0.1018568425500076,0.6381431574499924,0.74
256,100,ACC,SVM,0.11098192525050876,0.6990180747494913,0.81
257,100,ACC,SVM,0.06128963860391676,0.16128963860391676,0.1
258,100,ACC,SVM,0.06070636040425073,0.12070636040425073,0.06
259,100,ACC,SVM,0.08375249669892204,0.5062475033010779,0.59
260,100,ACC,SVM,0.08216455590341576,0.22216455590341577,0.14
261,100,ACC,SVM,0.0905444666007591,0.7294555333992409,0.82
262,100,ACC,SVM,0.006668887697252213,0.3033311123027478,0.31
263,100,ACC,SVM,0.11260201455316526,0.2526020145531653,0.14
264,100,ACC,SVM,0.13981536885117662,0.7801846311488234,0.92
265,100,ACC,SVM,0.08245619500324877,0.24245619500324878,0.16
266,100,ACC,SVM,0.0030394732029147553,0.2830394732029148,0.28
267,100,ACC,SVM,0.09245619500324878,0.24245619500324878,0.15
268,100,ACC,SVM,0.061435458153833236,0.17143545815383324,0.11
269,100,ACC,SVM,0.11085217995416725,0.13085217995416726,0.02
270,100,ACC,SVM,0.11128963860391676,0.16128963860391676,0.05
271,100,ACC,SVM,0.09274783410308177,0.2627478341030818,0.17
272,100,ACC,SVM,0.10114381905400026,0.15114381905400026,0.05
273,100,ACC,SVM,0.08375249669892204,0.5062475033010779,0.59
274,100,ACC,SVM,0.008872255199574797,0.6888722551995748,0.68
275,100,ACC,SVM,0.035080946901745846,0.42508094690174586,0.39
276,100,ACC,SVM,0.003476931852664289,0.3134769318526643,0.31
277,100,ACC,SVM,0.07491905309825414,0.42508094690174586,0.5
278,100,ACC,SVM,0.07966954930126002,0.79033045069874,0.87
279,100,ACC,SVM,0.14083610570059213,0.7091638942994078,0.85
280,100,ACC,SVM,0.09085217995416725,0.13085217995416726,0.04
281,100,ACC,SVM,0.10303947320291479,0.2830394732029148,0.18
282,100,ACC,SVM,0.06318529275283127,0.2931852927528313,0.23
283,100,ACC,SVM,0.09376857095249735,0.33376857095249735,0.24
284,100,ACC,SVM,0.07389831624883858,0.49610168375116137,0.57
285,100,ACC,SVM,0.015080946901745884,0.42508094690174586,0.41
286,100,ACC,SVM,0.15172709725366626,0.19172709725366627,0.04
287,100,ACC,SVM,0.04493512735182931,0.4149351273518293,0.37
288,100,ACC,SVM,0.04418995534867165,0.47581004465132837,0.52
289,100,ACC,SVM,0.020706360404250723,0.12070636040425073,0.1
290,100,ACC,SVM,0.11069028615067555,0.7193097138493244,0.83
291,100,ACC,SVM,0.15187291680358278,0.20187291680358277,0.05
292,100,ACC,SVM,0.12966954930126007,0.79033045069874,0.92
293,100,ACC,SVM,0.10172709725366627,0.19172709725366627,0.09
294,100,ACC,SVM,0.090252827500926,0.749747172499074,0.84
295,100,ACC,SVM,0.1198153688511766,0.7801846311488234,0.9
296,100,ACC,SVM,0.09850299290192799,0.871497007098072,0.97
297,100,ACC,SVM,0.1314193839002581,0.668580616099742,0.8
298,100,ACC,SVM,0.09127356435034162,0.6787264356496584,0.77
299,100,ACC,SVM,0.10331503804917264,0.5366849619508274,0.64
300,100,ACC,SVM,0.10141938390025806,0.668580616099742,0.77
301,100,ACC,SVM,0.06172709725366626,0.19172709725366627,0.13
302,100,ACC,SVM,0.016830781500743908,0.5468307815007439,0.53
303,100,ACC,SVM,0.03418995534867164,0.47581004465132837,0.51
304,100,ACC,SVM,0.10025282750092601,0.749747172499074,0.85
305,100,ACC,SVM,0.02595586420124485,0.48595586420124487,0.46
306,100,ACC,SVM,0.01579397039775321,0.3642060296022468,0.38
307,100,ACC,SVM,0.09331503804917263,0.5366849619508274,0.63
308,100,ACC,SVM,0.06362275140258083,0.32362275140258084,0.26
309,100,ACC,SVM,0.05158127770374976,0.18158127770374977,0.13
310,100,ACC,SVM,0.014481594448504609,0.45551840555149536,0.47
311,100,ACC,SVM,0.03537258600157889,0.44537258600157886,0.41
312,100,ACC,SVM,0.06318529275283127,0.2931852927528313,0.23
313,100,ACC,SVM,0.024497668702079867,0.38449766870207985,0.36
314,100,ACC,SVM,0.02623142904750264,0.33376857095249735,0.36
315,100,ACC,SVM,0.023914390502413785,0.3439143905024138,0.32
316,100,ACC,SVM,0.034789307801912805,0.4047893078019128,0.37
317,100,ACC,SVM,0.11287757939942322,0.5671224206005768,0.68
318,100,ACC,SVM,0.017106346347001644,0.27289365365299834,0.29
319,100,ACC,SVM,0.11923209065151052,0.8207679093484894,0.94
320,100,ACC,SVM,0.12981536885117662,0.7801846311488234,0.91
321,100,ACC,SVM,0.04653914240091084,0.5265391424009108,0.48
322,100,ACC,SVM,0.00652306814733572,0.3134769318526643,0.32
323,100,ACC,SVM,0.05418995534867166,0.47581004465132837,0.53
324,100,ACC,SVM,0.090252827500926,0.749747172499074,0.84
325,100,ACC,SVM,0.03214848164984063,0.6178515183501594,0.65
326,100,ACC,SVM,0.029961188401093075,0.770038811598907,0.8
327,100,ACC,SVM,0.07448159444850466,0.45551840555149536,0.53
328,100,ACC,SVM,0.012148481649840615,0.6178515183501594,0.63
329,100,ACC,SVM,0.05376857095249732,0.33376857095249735,0.28
330,100,ACC,SVM,0.09185684255000759,0.6381431574499924,0.73
331,100,ACC,SVM,0.08303947320291477,0.2830394732029148,0.2
332,100,ACC,SVM,0.11273175984950667,0.5772682401504933,0.69
333,100,ACC,SVM,0.07981536885117657,0.7801846311488234,0.86
334,100,ACC,SVM,0.08201873635349927,0.21201873635349927,0.13
335,100,ACC,SVM,0.08346085759908917,0.5265391424009108,0.61
336,100,ACC,SVM,0.17274783410308178,0.2627478341030818,0.09
337,100,ACC,SVM,0.11229430119975714,0.6077056988002428,0.72
338,100,ACC,SVM,0.09143545815383324,0.17143545815383324,0.08
339,100,ACC,SVM,0.14981536885117663,0.7801846311488234,0.93
340,100,ACC,SVM,0.13274783410308177,0.2627478341030818,0.13
341,100,ACC,SVM,0.200252827500926,0.749747172499074,0.95
342,100,ACC,SVM,0.060398647050842635,0.7396013529491574,0.8
343,100,ACC,SVM,0.02785151835015942,0.6178515183501594,0.59
344,100,ACC,SVM,0.10127356435034163,0.6787264356496584,0.78
345,100,ACC,SVM,0.060544466600759184,0.7294555333992409,0.79
346,100,ACC,SVM,0.13952372975134342,0.8004762702486565,0.94
347,100,ACC,SVM,0.022893653652998336,0.27289365365299834,0.25
348,100,ACC,SVM,0.1547732335483376,0.43522676645166236,0.59
349,100,ACC,SVM,0.09158127770374977,0.18158127770374977,0.09
350,100,ACC,SVM,0.032731759849506714,0.5772682401504933,0.61
351,100,ACC,SVM,0.08260201455316526,0.2526020145531653,0.17
352,100,ACC,SVM,0.03755987925032633,0.5975598792503264,0.56
353,100,ACC,SVM,0.09418995534867158,0.47581004465132837,0.57
354,100,ACC,SVM,0.02477323354833766,0.43522676645166236,0.46
355,100,ACC,SVM,0.04418995534867165,0.47581004465132837,0.52
356,100,ACC,SVM,0.15229430119975718,0.6077056988002428,0.76
357,100,ACC,SVM,0.019961188401093066,0.770038811598907,0.79
358,100,ACC,SVM,0.05477323354833763,0.43522676645166236,0.49
359,100,ACC,SVM,0.022877579399423142,0.5671224206005768,0.59
360,100,ACC,SVM,0.10923209065151063,0.8207679093484894,0.93
361,100,ACC,SVM,0.061435458153833236,0.17143545815383324,0.11
362,100,ACC,SVM,0.04114381905400026,0.15114381905400026,0.11
363,100,ACC,SVM,0.08128963860391676,0.16128963860391676,0.08
364,100,ACC,SVM,0.1234608575990892,0.5265391424009108,0.65
365,100,ACC,SVM,0.004935127351829327,0.4149351273518293,0.41
366,100,ACC,SVM,0.09127356435034162,0.6787264356496584,0.77
367,100,ACC,SVM,0.042002662099924204,0.6279973379000758,0.67
368,100,ACC,SVM,0.00376857095249733,0.33376857095249735,0.33
369,100,ACC,SVM,0.19098192525050872,0.6990180747494913,0.89
370,100,ACC,SVM,0.08127356435034161,0.6787264356496584,0.76
371,100,ACC,SVM,0.07391439050241377,0.3439143905024138,0.27
372,100,ACC,SVM,0.024497668702079867,0.38449766870207985,0.36
373,100,ACC,SVM,0.026960526797085216,0.2830394732029148,0.31
374,100,ACC,SVM,0.08231037545333228,0.23231037545333227,0.15
375,100,ACC,SVM,0.08216455590341576,0.22216455590341577,0.14
376,100,ACC,SVM,0.17010700795100964,0.7598929920489904,0.93
377,100,ACC,SVM,0.03566422510141182,0.4656642251014118,0.43
378,100,ACC,SVM,0.005648150847836653,0.37435184915216335,0.38
379,100,ACC,SVM,0.041273564350341574,0.6787264356496584,0.72
380,100,ACC,SVM,0.006976601050660336,0.5569766010506604,0.55
381,100,ACC,SVM,0.09908627110159418,0.8309137288984059,0.93
382,100,ACC,SVM,0.09112774480042518,0.6888722551995748,0.78
383,100,ACC,SVM,0.005810044651328394,0.47581004465132837,0.47
384,100,ACC,SVM,0.004351849152163356,0.37435184915216335,0.37
385,100,ACC,SVM,0.13894045155167756,0.8410595484483224,0.98
386,100,ACC,SVM,0.04141938390025801,0.668580616099742,0.71
387,100,ACC,SVM,0.200252827500926,0.749747172499074,0.95
388,100,ACC,SVM,0.07158127770374977,0.18158127770374977,0.11
389,100,ACC,SVM,0.17127356435034158,0.6787264356496584,0.85
390,100,ACC,SVM,0.12375249669892208,0.5062475033010779,0.63
391,100,ACC,SVM,0.10216455590341578,0.22216455590341577,0.12
392,100,ACC,SVM,0.11433577489858815,0.4656642251014118,0.58
393,100,ACC,SVM,0.07229430119975722,0.6077056988002428,0.68
394,100,ACC,SVM,0.09041472130441772,0.10041472130441771,0.01
395,100,ACC,SVM,0.055356511748003656,0.39464348825199635,0.45
396,100,ACC,SVM,0.08039864705084254,0.7396013529491574,0.82
397,100,ACC,SVM,0.023476931852664307,0.3134769318526643,0.29
398,100,ACC,SVM,0.005518405551495353,0.45551840555149536,0.45
399,100,ACC,SVM,0.06564815084783665,0.37435184915216335,0.44
400,100,ACC,SVM,0.054060210052330304,0.3540602100523303,0.3
401,100,ACC,SVM,0.15010700795100962,0.7598929920489904,0.91
402,100,ACC,SVM,0.10127356435034163,0.6787264356496584,0.78
403,100,ACC,SVM,0.10201873635349927,0.21201873635349927,0.11
404,100,ACC,SVM,0.19966954930126002,0.79033045069874,0.99
405,100,ACC,SVM,0.22171102300009105,0.648288976999909,0.87
406,100,ACC,SVM,0.007106346347001691,0.27289365365299834,0.28
407,100,ACC,SVM,0.15127356435034156,0.6787264356496584,0.83
408,100,ACC,SVM,0.11201873635349927,0.21201873635349927,0.1
409,100,ACC,SVM,0.118502992901928,0.871497007098072,0.99
410,100,ACC,SVM,0.0928775793994232,0.5671224206005768,0.66
