,bag_id,bag_size,method,classifier,mae,pred_pos,true_pos
38,38,100,CC,LITETime,0.07999999999999999,0.3,0.22
39,39,100,CC,LITETime,0.17000000000000004,0.49,0.66
40,40,100,CC,LITETime,0.03999999999999998,0.47,0.43
41,41,100,CC,LITETime,0.16999999999999993,0.66,0.83
42,42,100,CC,LITETime,0.13,0.57,0.7
43,43,100,CC,LITETime,0.030000000000000027,0.34,0.31
44,44,100,CC,LITETime,0.18999999999999995,0.64,0.83
45,45,100,CC,LITETime,0.18000000000000005,0.62,0.8
46,46,100,CC,LITETime,0.03999999999999998,0.42,0.38
47,47,100,CC,LITETime,0.0,0.28,0.28
48,48,100,CC,LITETime,0.12,0.56,0.68
49,49,100,CC,LITETime,0.1,0.23,0.13
50,50,100,CC,LITETime,0.04999999999999999,0.24,0.19
51,51,100,CC,LITETime,0.15,0.15,0.0
52,52,100,CC,LITETime,0.14,0.64,0.78
53,53,100,CC,LITETime,0.13,0.53,0.66
54,54,100,CC,LITETime,0.08999999999999997,0.61,0.7
55,55,100,CC,LITETime,0.17000000000000004,0.61,0.78
56,56,100,CC,LITETime,0.07,0.38,0.45
57,57,100,CC,LITETime,0.09000000000000008,0.47,0.56
58,58,100,CC,LITETime,0.04000000000000001,0.17,0.13
59,59,100,CC,LITETime,0.009999999999999995,0.12,0.11
60,60,100,CC,LITETime,0.10999999999999999,0.55,0.66
61,61,100,CC,LITETime,0.009999999999999953,0.46,0.47
62,62,100,CC,LITETime,0.10000000000000003,0.46,0.56
63,63,100,CC,LITETime,0.21999999999999997,0.54,0.76
64,64,100,CC,LITETime,0.09999999999999998,0.53,0.63
65,65,100,CC,LITETime,0.06000000000000005,0.49,0.55
66,66,100,CC,LITETime,0.07000000000000006,0.48,0.55
67,67,100,CC,LITETime,0.010000000000000009,0.29,0.3
68,68,100,CC,LITETime,0.14,0.17,0.03
69,69,100,CC,LITETime,0.030000000000000027,0.46,0.43
70,70,100,CC,LITETime,0.07999999999999999,0.29,0.21
71,71,100,CC,LITETime,0.040000000000000036,0.36,0.4
72,72,100,CC,LITETime,0.16000000000000003,0.69,0.85
73,73,100,CC,LITETime,0.07999999999999999,0.31,0.23
74,74,100,CC,LITETime,0.14,0.19,0.05
75,75,100,CC,LITETime,0.0,0.28,0.28
76,76,100,CC,LITETime,0.03999999999999998,0.25,0.29
77,77,100,CC,LITETime,0.14,0.52,0.66
78,78,100,CC,LITETime,0.12000000000000005,0.43,0.55
79,79,100,CC,LITETime,0.14,0.64,0.78
80,80,100,CC,LITETime,0.15000000000000002,0.51,0.66
81,81,100,CC,LITETime,0.010000000000000009,0.39,0.4
82,82,100,CC,LITETime,0.16000000000000003,0.65,0.81
83,83,100,CC,LITETime,0.010000000000000009,0.17,0.16
84,84,100,CC,LITETime,0.14,0.16,0.02
85,85,100,CC,LITETime,0.09,0.18,0.09
86,86,100,CC,LITETime,0.08999999999999997,0.63,0.72
87,87,100,CC,LITETime,0.050000000000000044,0.41,0.46
88,88,100,CC,LITETime,0.1,0.26,0.16
89,89,100,CC,LITETime,0.12,0.38,0.5
90,90,100,CC,LITETime,0.08000000000000002,0.23,0.15
91,91,100,CC,LITETime,0.18999999999999995,0.5,0.69
92,92,100,CC,LITETime,0.09000000000000002,0.35,0.44
93,93,100,CC,LITETime,0.07,0.31,0.38
94,94,100,CC,LITETime,0.010000000000000009,0.29,0.3
95,95,100,CC,LITETime,0.15000000000000002,0.48,0.63
96,96,100,CC,LITETime,0.04999999999999999,0.31,0.36
97,97,100,CC,LITETime,0.14,0.22,0.08
98,98,100,CC,LITETime,0.09999999999999999,0.21,0.11
99,99,100,CC,LITETime,0.1499999999999999,0.81,0.96
100,100,100,CC,LITETime,0.22999999999999998,0.67,0.9
101,101,100,CC,LITETime,0.08999999999999997,0.6,0.69
102,102,100,CC,LITETime,0.02999999999999997,0.29,0.26
103,103,100,CC,LITETime,0.17999999999999994,0.78,0.96
104,104,100,CC,LITETime,0.15000000000000002,0.62,0.77
105,105,100,CC,LITETime,0.09999999999999998,0.61,0.71
106,106,100,CC,LITETime,0.030000000000000027,0.41,0.44
107,107,100,CC,LITETime,0.019999999999999962,0.29,0.27
108,108,100,CC,LITETime,0.13,0.22,0.09
109,109,100,CC,LITETime,0.24,0.66,0.9
110,110,100,CC,LITETime,0.010000000000000009,0.44,0.45
111,111,100,CC,LITETime,0.14,0.34,0.2
112,112,100,CC,LITETime,0.0,0.3,0.3
113,113,100,CC,LITETime,0.12999999999999995,0.44,0.57
114,114,100,CC,LITETime,0.01999999999999999,0.19,0.17
115,115,100,CC,LITETime,0.20999999999999996,0.64,0.85
116,116,100,CC,LITETime,0.040000000000000036,0.71,0.75
117,117,100,CC,LITETime,0.08999999999999997,0.62,0.71
118,118,100,CC,LITETime,0.04999999999999999,0.38,0.43
119,119,100,CC,LITETime,0.05999999999999994,0.56,0.62
120,120,100,CC,LITETime,0.05999999999999994,0.52,0.58
121,121,100,CC,LITETime,0.06000000000000005,0.58,0.64
122,122,100,CC,LITETime,0.13,0.21,0.08
123,123,100,CC,LITETime,0.020000000000000018,0.43,0.41
124,124,100,CC,LITETime,0.13,0.17,0.04
125,125,100,CC,LITETime,0.06,0.43,0.49
126,126,100,CC,LITETime,0.03999999999999998,0.36,0.32
127,127,100,CC,LITETime,0.14,0.28,0.14
128,128,100,CC,LITETime,0.13,0.23,0.1
129,129,100,CC,LITETime,0.13999999999999996,0.44,0.58
130,130,100,CC,LITETime,0.11000000000000001,0.28,0.17
131,131,100,CC,LITETime,0.25,0.67,0.92
132,132,100,CC,LITETime,0.07999999999999996,0.5,0.58
133,133,100,CC,LITETime,0.08999999999999997,0.43,0.34
134,134,100,CC,LITETime,0.07999999999999996,0.51,0.59
135,135,100,CC,LITETime,0.09,0.11,0.02
136,136,100,CC,LITETime,0.15999999999999992,0.79,0.95
137,137,100,CC,LITETime,0.019999999999999962,0.46,0.48
138,138,100,CC,LITETime,0.09000000000000008,0.69,0.78
139,139,100,CC,LITETime,0.06000000000000001,0.14,0.08
140,140,100,CC,LITETime,0.04999999999999999,0.43,0.48
141,141,100,CC,LITETime,0.09999999999999998,0.39,0.49
142,142,100,CC,LITETime,0.19000000000000006,0.74,0.93
143,143,100,CC,LITETime,0.12999999999999995,0.44,0.57
144,144,100,CC,LITETime,0.019999999999999962,0.45,0.47
145,145,100,CC,LITETime,0.04999999999999999,0.31,0.26
146,146,100,CC,LITETime,0.020000000000000018,0.31,0.33
147,147,100,CC,LITETime,0.040000000000000036,0.48,0.52
148,148,100,CC,LITETime,0.020000000000000018,0.41,0.43
149,149,100,CC,LITETime,0.09999999999999999,0.12,0.02
150,150,100,CC,LITETime,0.10999999999999999,0.71,0.82
151,151,100,CC,LITETime,0.20000000000000007,0.69,0.89
152,152,100,CC,LITETime,0.04999999999999999,0.19,0.14
153,153,100,CC,LITETime,0.06000000000000005,0.49,0.55
154,154,100,CC,LITETime,0.16,0.26,0.1
155,155,100,CC,LITETime,0.16000000000000003,0.51,0.67
156,156,100,CC,LITETime,0.019999999999999962,0.3,0.28
157,157,100,CC,LITETime,0.10999999999999999,0.54,0.65
158,158,100,CC,LITETime,0.16999999999999993,0.55,0.72
159,159,100,CC,LITETime,0.12,0.64,0.76
160,160,100,CC,LITETime,0.12,0.22,0.1
161,161,100,CC,LITETime,0.27,0.64,0.91
162,162,100,CC,LITETime,0.009999999999999981,0.24,0.23
163,163,100,CC,LITETime,0.1,0.13,0.03
164,164,100,CC,LITETime,0.13000000000000006,0.42,0.55
165,165,100,CC,LITETime,0.010000000000000009,0.36,0.37
166,166,100,CC,LITETime,0.18999999999999995,0.63,0.82
167,167,100,CC,LITETime,0.21000000000000008,0.59,0.8
168,168,100,CC,LITETime,0.06,0.37,0.31
169,169,100,CC,LITETime,0.20999999999999996,0.74,0.95
170,170,100,CC,LITETime,0.020000000000000018,0.31,0.29
171,171,100,CC,LITETime,0.040000000000000036,0.47,0.51
172,172,100,CC,LITETime,0.04999999999999999,0.3,0.25
173,173,100,CC,LITETime,0.25,0.68,0.93
174,174,100,CC,LITETime,0.04000000000000001,0.2,0.16
175,175,100,CC,LITETime,0.16999999999999998,0.21,0.04
176,176,100,CC,LITETime,0.04999999999999999,0.48,0.43
177,177,100,CC,LITETime,0.24,0.75,0.99
178,178,100,CC,LITETime,0.22999999999999998,0.66,0.89
179,179,100,CC,LITETime,0.16000000000000003,0.58,0.74
180,180,100,CC,LITETime,0.18000000000000005,0.71,0.89
181,181,100,CC,LITETime,0.17000000000000004,0.72,0.89
182,182,100,CC,LITETime,0.010000000000000009,0.5,0.51
183,183,100,CC,LITETime,0.04999999999999999,0.36,0.31
184,184,100,CC,LITETime,0.14,0.63,0.77
185,185,100,CC,LITETime,0.13,0.53,0.66
186,186,100,CC,LITETime,0.010000000000000009,0.38,0.37
187,187,100,CC,LITETime,0.06,0.15,0.09
188,188,100,CC,LITETime,0.16000000000000003,0.58,0.74
189,189,100,CC,LITETime,0.0,0.26,0.26
190,190,100,CC,LITETime,0.12,0.81,0.93
191,191,100,CC,LITETime,0.030000000000000027,0.27,0.24
192,192,100,CC,LITETime,0.07,0.19,0.12
193,193,100,CC,LITETime,0.18999999999999995,0.64,0.83
194,194,100,CC,LITETime,0.0,0.15,0.15
195,195,100,CC,LITETime,0.1,0.27,0.17
196,196,100,CC,LITETime,0.10999999999999999,0.48,0.59
197,197,100,CC,LITETime,0.13,0.74,0.87
198,198,100,CC,LITETime,0.07,0.26,0.19
199,199,100,CC,LITETime,0.030000000000000027,0.34,0.31
200,200,100,CC,LITETime,0.14,0.63,0.77
201,201,100,CC,LITETime,0.24,0.73,0.97
202,202,100,CC,LITETime,0.04999999999999999,0.45,0.5
203,203,100,CC,LITETime,0.14,0.28,0.14
204,204,100,CC,LITETime,0.21,0.22,0.01
205,205,100,CC,LITETime,0.07999999999999999,0.3,0.22
206,206,100,CC,LITETime,0.1,0.23,0.13
207,207,100,CC,LITETime,0.08000000000000007,0.59,0.67
208,208,100,CC,LITETime,0.13,0.25,0.12
209,209,100,CC,LITETime,0.03999999999999998,0.46,0.5
210,210,100,CC,LITETime,0.1299999999999999,0.56,0.69
211,211,100,CC,LITETime,0.08999999999999997,0.49,0.58
212,212,100,CC,LITETime,0.10999999999999999,0.3,0.19
213,213,100,CC,LITETime,0.15000000000000002,0.65,0.8
214,214,100,CC,LITETime,0.06999999999999995,0.64,0.71
215,215,100,CC,LITETime,0.17999999999999994,0.55,0.73
216,216,100,CC,LITETime,0.06,0.19,0.13
217,217,100,CC,LITETime,0.08000000000000002,0.2,0.12
218,218,100,CC,LITETime,0.2300000000000001,0.69,0.92
219,219,100,CC,LITETime,0.010000000000000009,0.38,0.39
220,220,100,CC,LITETime,0.02999999999999997,0.27,0.3
221,221,100,CC,LITETime,0.019999999999999962,0.46,0.48
222,222,100,CC,LITETime,0.16000000000000003,0.5,0.66
223,223,100,CC,LITETime,0.19999999999999996,0.75,0.95
224,224,100,CC,LITETime,0.0,0.28,0.28
225,225,100,CC,LITETime,0.25,0.67,0.92
226,226,100,CC,LITETime,0.17,0.19,0.02
227,227,100,CC,LITETime,0.06000000000000005,0.49,0.55
228,228,100,CC,LITETime,0.13,0.5,0.63
229,229,100,CC,LITETime,0.13999999999999999,0.24,0.1
230,230,100,CC,LITETime,0.07999999999999999,0.22,0.14
231,231,100,CC,LITETime,0.040000000000000036,0.45,0.41
232,232,100,CC,LITETime,0.24,0.72,0.96
233,233,100,CC,LITETime,0.04999999999999993,0.54,0.59
234,234,100,CC,LITETime,0.26,0.67,0.93
235,235,100,CC,LITETime,0.09000000000000008,0.71,0.8
236,236,100,CC,LITETime,0.020000000000000018,0.44,0.46
237,237,100,CC,LITETime,0.16000000000000003,0.62,0.78
238,238,100,CC,LITETime,0.12000000000000001,0.13,0.01
239,239,100,CC,LITETime,0.07,0.17,0.1
240,240,100,CC,LITETime,0.17999999999999994,0.64,0.82
241,241,100,CC,LITETime,0.13,0.66,0.79
242,242,100,CC,LITETime,0.05999999999999997,0.29,0.23
243,243,100,CC,LITETime,0.12000000000000005,0.41,0.53
244,244,100,CC,LITETime,0.07999999999999996,0.52,0.6
245,245,100,CC,LITETime,0.27,0.59,0.86
246,246,100,CC,LITETime,0.06999999999999995,0.53,0.6
247,247,100,CC,LITETime,0.030000000000000027,0.44,0.41
248,248,100,CC,LITETime,0.03999999999999998,0.33,0.37
249,249,100,CC,LITETime,0.04999999999999999,0.37,0.42
250,250,100,CC,LITETime,0.09999999999999998,0.55,0.65
251,251,100,CC,LITETime,0.24,0.62,0.86
252,252,100,CC,LITETime,0.09000000000000002,0.36,0.45
253,253,100,CC,LITETime,0.08000000000000002,0.32,0.24
254,254,100,CC,LITETime,0.07999999999999999,0.31,0.23
255,255,100,CC,LITETime,0.17999999999999994,0.56,0.74
256,256,100,CC,LITETime,0.15000000000000002,0.66,0.81
257,257,100,CC,LITETime,0.12,0.22,0.1
258,258,100,CC,LITETime,0.07,0.13,0.06
259,259,100,CC,LITETime,0.12999999999999995,0.46,0.59
260,260,100,CC,LITETime,0.09,0.23,0.14
261,261,100,CC,LITETime,0.18999999999999995,0.63,0.82
262,262,100,CC,LITETime,0.010000000000000009,0.3,0.31
263,263,100,CC,LITETime,0.13,0.27,0.14
264,264,100,CC,LITETime,0.24,0.68,0.92
265,265,100,CC,LITETime,0.06,0.22,0.16
266,266,100,CC,LITETime,0.03999999999999998,0.32,0.28
267,267,100,CC,LITETime,0.11000000000000001,0.26,0.15
268,268,100,CC,LITETime,0.09999999999999999,0.21,0.11
269,269,100,CC,LITETime,0.08,0.1,0.02
270,270,100,CC,LITETime,0.09999999999999999,0.15,0.05
271,271,100,CC,LITETime,0.0,0.17,0.17
272,272,100,CC,LITETime,0.06,0.11,0.05
273,273,100,CC,LITETime,0.13999999999999996,0.45,0.59
274,274,100,CC,LITETime,0.1100000000000001,0.57,0.68
275,275,100,CC,LITETime,0.020000000000000018,0.37,0.39
276,276,100,CC,LITETime,0.0,0.31,0.31
277,277,100,CC,LITETime,0.09999999999999998,0.4,0.5
278,278,100,CC,LITETime,0.18000000000000005,0.69,0.87
279,279,100,CC,LITETime,0.21999999999999997,0.63,0.85
280,280,100,CC,LITETime,0.07999999999999999,0.12,0.04
281,281,100,CC,LITETime,0.05000000000000002,0.23,0.18
282,282,100,CC,LITETime,0.04000000000000001,0.27,0.23
283,283,100,CC,LITETime,0.07,0.31,0.24
284,284,100,CC,LITETime,0.07999999999999996,0.49,0.57
285,285,100,CC,LITETime,0.019999999999999962,0.39,0.41
286,286,100,CC,LITETime,0.1,0.14,0.04
287,287,100,CC,LITETime,0.03999999999999998,0.41,0.37
288,288,100,CC,LITETime,0.10000000000000003,0.42,0.52
289,289,100,CC,LITETime,0.07,0.17,0.1
290,290,100,CC,LITETime,0.17999999999999994,0.65,0.83
291,291,100,CC,LITETime,0.15999999999999998,0.21,0.05
292,292,100,CC,LITETime,0.22000000000000008,0.7,0.92
293,293,100,CC,LITETime,0.09,0.18,0.09
294,294,100,CC,LITETime,0.08999999999999997,0.75,0.84
295,295,100,CC,LITETime,0.21000000000000008,0.69,0.9
296,296,100,CC,LITETime,0.16999999999999993,0.8,0.97
297,297,100,CC,LITETime,0.22000000000000008,0.58,0.8
298,298,100,CC,LITETime,0.14,0.63,0.77
299,299,100,CC,LITETime,0.10999999999999999,0.53,0.64
300,300,100,CC,LITETime,0.10999999999999999,0.66,0.77
301,301,100,CC,LITETime,0.01999999999999999,0.15,0.13
302,302,100,CC,LITETime,0.06000000000000005,0.47,0.53
303,303,100,CC,LITETime,0.030000000000000027,0.48,0.51
304,304,100,CC,LITETime,0.17999999999999994,0.67,0.85
305,305,100,CC,LITETime,0.04999999999999999,0.51,0.46
306,306,100,CC,LITETime,0.030000000000000027,0.35,0.38
307,307,100,CC,LITETime,0.08999999999999997,0.54,0.63
308,308,100,CC,LITETime,0.06,0.32,0.26
309,309,100,CC,LITETime,0.03,0.16,0.13
310,310,100,CC,LITETime,0.030000000000000027,0.5,0.47
311,311,100,CC,LITETime,0.009999999999999953,0.4,0.41
312,312,100,CC,LITETime,0.09,0.32,0.23
313,313,100,CC,LITETime,0.019999999999999962,0.34,0.36
314,314,100,CC,LITETime,0.010000000000000009,0.35,0.36
315,315,100,CC,LITETime,0.0,0.32,0.32
316,316,100,CC,LITETime,0.06,0.43,0.37
317,317,100,CC,LITETime,0.15000000000000002,0.53,0.68
318,318,100,CC,LITETime,0.010000000000000009,0.3,0.29
319,319,100,CC,LITETime,0.21999999999999997,0.72,0.94
320,320,100,CC,LITETime,0.26,0.65,0.91
321,321,100,CC,LITETime,0.0,0.48,0.48
322,322,100,CC,LITETime,0.020000000000000018,0.34,0.32
323,323,100,CC,LITETime,0.08000000000000002,0.45,0.53
324,324,100,CC,LITETime,0.14,0.7,0.84
325,325,100,CC,LITETime,0.040000000000000036,0.61,0.65
326,326,100,CC,LITETime,0.15000000000000002,0.65,0.8
327,327,100,CC,LITETime,0.10000000000000003,0.43,0.53
328,328,100,CC,LITETime,0.010000000000000009,0.62,0.63
329,329,100,CC,LITETime,0.07999999999999996,0.36,0.28
330,330,100,CC,LITETime,0.12,0.61,0.73
331,331,100,CC,LITETime,0.08999999999999997,0.29,0.2
332,332,100,CC,LITETime,0.12,0.57,0.69
333,333,100,CC,LITETime,0.15000000000000002,0.71,0.86
334,334,100,CC,LITETime,0.07,0.2,0.13
335,335,100,CC,LITETime,0.12,0.49,0.61
336,336,100,CC,LITETime,0.1,0.19,0.09
337,337,100,CC,LITETime,0.15000000000000002,0.57,0.72
338,338,100,CC,LITETime,0.12000000000000001,0.2,0.08
339,339,100,CC,LITETime,0.28,0.65,0.93
340,340,100,CC,LITETime,0.09,0.22,0.13
341,341,100,CC,LITETime,0.30999999999999994,0.64,0.95
342,342,100,CC,LITETime,0.17000000000000004,0.63,0.8
343,343,100,CC,LITETime,0.020000000000000018,0.57,0.59
344,344,100,CC,LITETime,0.20000000000000007,0.58,0.78
345,345,100,CC,LITETime,0.12,0.67,0.79
346,346,100,CC,LITETime,0.18999999999999995,0.75,0.94
347,347,100,CC,LITETime,0.020000000000000018,0.27,0.25
348,348,100,CC,LITETime,0.14999999999999997,0.44,0.59
349,349,100,CC,LITETime,0.13,0.22,0.09
350,350,100,CC,LITETime,0.020000000000000018,0.59,0.61
351,351,100,CC,LITETime,0.07999999999999999,0.25,0.17
352,352,100,CC,LITETime,0.07000000000000006,0.49,0.56
353,353,100,CC,LITETime,0.12999999999999995,0.44,0.57
354,354,100,CC,LITETime,0.030000000000000027,0.43,0.46
355,355,100,CC,LITETime,0.050000000000000044,0.47,0.52
356,356,100,CC,LITETime,0.25,0.51,0.76
357,357,100,CC,LITETime,0.10000000000000009,0.69,0.79
358,358,100,CC,LITETime,0.08000000000000002,0.41,0.49
359,359,100,CC,LITETime,0.05999999999999994,0.53,0.59
360,360,100,CC,LITETime,0.20000000000000007,0.73,0.93
361,361,100,CC,LITETime,0.05,0.16,0.11
362,362,100,CC,LITETime,0.05,0.16,0.11
363,363,100,CC,LITETime,0.12000000000000001,0.2,0.08
364,364,100,CC,LITETime,0.16000000000000003,0.49,0.65
365,365,100,CC,LITETime,0.019999999999999962,0.39,0.41
366,366,100,CC,LITETime,0.17000000000000004,0.6,0.77
367,367,100,CC,LITETime,0.13,0.54,0.67
368,368,100,CC,LITETime,0.010000000000000009,0.32,0.33
369,369,100,CC,LITETime,0.20000000000000007,0.69,0.89
370,370,100,CC,LITETime,0.09999999999999998,0.66,0.76
371,371,100,CC,LITETime,0.06,0.33,0.27
372,372,100,CC,LITETime,0.03999999999999998,0.32,0.36
373,373,100,CC,LITETime,0.020000000000000018,0.29,0.31
374,374,100,CC,LITETime,0.04000000000000001,0.19,0.15
375,375,100,CC,LITETime,0.10999999999999999,0.25,0.14
376,376,100,CC,LITETime,0.32000000000000006,0.61,0.93
377,377,100,CC,LITETime,0.010000000000000009,0.42,0.43
378,378,100,CC,LITETime,0.010000000000000009,0.37,0.38
379,379,100,CC,LITETime,0.15000000000000002,0.57,0.72
380,380,100,CC,LITETime,0.08000000000000007,0.47,0.55
381,381,100,CC,LITETime,0.19000000000000006,0.74,0.93
382,382,100,CC,LITETime,0.21000000000000008,0.57,0.78
383,383,100,CC,LITETime,0.03999999999999998,0.43,0.47
384,384,100,CC,LITETime,0.010000000000000009,0.38,0.37
385,385,100,CC,LITETime,0.24,0.74,0.98
386,386,100,CC,LITETime,0.09999999999999998,0.61,0.71
387,387,100,CC,LITETime,0.30999999999999994,0.64,0.95
388,388,100,CC,LITETime,0.05,0.16,0.11
389,389,100,CC,LITETime,0.21999999999999997,0.63,0.85
390,390,100,CC,LITETime,0.16999999999999998,0.46,0.63
391,391,100,CC,LITETime,0.1,0.22,0.12
392,392,100,CC,LITETime,0.12999999999999995,0.45,0.58
393,393,100,CC,LITETime,0.1100000000000001,0.57,0.68
394,394,100,CC,LITETime,0.15,0.16,0.01
395,395,100,CC,LITETime,0.04999999999999999,0.4,0.45
396,396,100,CC,LITETime,0.12,0.7,0.82
397,397,100,CC,LITETime,0.02999999999999997,0.26,0.29
398,398,100,CC,LITETime,0.07,0.38,0.45
399,399,100,CC,LITETime,0.08000000000000002,0.36,0.44
400,400,100,CC,LITETime,0.030000000000000027,0.33,0.3
401,401,100,CC,LITETime,0.24,0.67,0.91
402,402,100,CC,LITETime,0.10999999999999999,0.67,0.78
403,403,100,CC,LITETime,0.09000000000000001,0.2,0.11
404,404,100,CC,LITETime,0.30999999999999994,0.68,0.99
405,405,100,CC,LITETime,0.22999999999999998,0.64,0.87
406,406,100,CC,LITETime,0.05000000000000002,0.23,0.28
407,407,100,CC,LITETime,0.20999999999999996,0.62,0.83
408,408,100,CC,LITETime,0.15,0.25,0.1
409,409,100,CC,LITETime,0.22999999999999998,0.76,0.99
410,410,100,CC,LITETime,0.15000000000000002,0.51,0.66
411,411,100,CC,LITETime,0.010000000000000009,0.64,0.65
412,412,100,CC,LITETime,0.17,0.26,0.09
413,413,100,CC,LITETime,0.19000000000000006,0.7,0.89
414,414,100,CC,LITETime,0.13,0.15,0.02
415,415,100,CC,LITETime,0.04999999999999999,0.29,0.24
416,416,100,CC,LITETime,0.07999999999999999,0.22,0.14
417,417,100,CC,LITETime,0.18000000000000005,0.59,0.77
418,418,100,CC,LITETime,0.04999999999999999,0.24,0.19
419,419,100,CC,LITETime,0.21000000000000008,0.7,0.91
420,420,100,CC,LITETime,0.16000000000000003,0.49,0.65
421,421,100,CC,LITETime,0.13,0.16,0.03
422,422,100,CC,LITETime,0.16,0.16,0.0
423,423,100,CC,LITETime,0.08,0.13,0.05
424,424,100,CC,LITETime,0.07999999999999996,0.52,0.6
425,425,100,CC,LITETime,0.26,0.54,0.8
426,426,100,CC,LITETime,0.03,0.26,0.23
427,427,100,CC,LITETime,0.16999999999999993,0.67,0.84
428,428,100,CC,LITETime,0.06,0.11,0.05
429,429,100,CC,LITETime,0.13,0.67,0.8
430,430,100,CC,LITETime,0.24,0.68,0.92
431,431,100,CC,LITETime,0.17000000000000004,0.6,0.77
432,432,100,CC,LITETime,0.15999999999999992,0.53,0.69
433,433,100,CC,LITETime,0.16999999999999993,0.66,0.83
434,434,100,CC,LITETime,0.1,0.14,0.04
435,435,100,CC,LITETime,0.009999999999999981,0.21,0.2
436,436,100,CC,LITETime,0.1,0.22,0.12
437,437,100,CC,LITETime,0.04999999999999999,0.45,0.5
438,438,100,CC,LITETime,0.20999999999999996,0.53,0.74
439,439,100,CC,LITETime,0.030000000000000027,0.6,0.63
440,440,100,CC,LITETime,0.18999999999999995,0.66,0.85
441,441,100,CC,LITETime,0.06,0.21,0.15
442,442,100,CC,LITETime,0.16000000000000003,0.57,0.73
443,443,100,CC,LITETime,0.04000000000000001,0.23,0.19
444,444,100,CC,LITETime,0.06,0.33,0.27
445,445,100,CC,LITETime,0.18999999999999995,0.51,0.7
446,446,100,CC,LITETime,0.28,0.7,0.98
447,447,100,CC,LITETime,0.14,0.47,0.61
448,448,100,CC,LITETime,0.06999999999999999,0.12,0.05
449,449,100,CC,LITETime,0.06999999999999995,0.54,0.61
450,450,100,CC,LITETime,0.16,0.2,0.04
451,451,100,CC,LITETime,0.20999999999999996,0.67,0.88
452,452,100,CC,LITETime,0.27999999999999997,0.42,0.7
453,453,100,CC,LITETime,0.009999999999999981,0.18,0.17
454,454,100,CC,LITETime,0.08000000000000002,0.17,0.09
455,455,100,CC,LITETime,0.07,0.25,0.18
456,456,100,CC,LITETime,0.17999999999999994,0.8,0.98
457,457,100,CC,LITETime,0.09000000000000002,0.36,0.45
458,458,100,CC,LITETime,0.21000000000000008,0.57,0.78
459,459,100,CC,LITETime,0.09999999999999998,0.53,0.63
460,460,100,CC,LITETime,0.09999999999999998,0.47,0.57
461,461,100,CC,LITETime,0.13,0.27,0.14
462,462,100,CC,LITETime,0.2699999999999999,0.67,0.94
463,463,100,CC,LITETime,0.010000000000000009,0.31,0.3
464,464,100,CC,LITETime,0.09999999999999998,0.47,0.57
465,465,100,CC,LITETime,0.009999999999999898,0.68,0.69
466,466,100,CC,LITETime,0.07999999999999996,0.56,0.64
467,467,100,CC,LITETime,0.24,0.7,0.94
468,468,100,CC,LITETime,0.04999999999999999,0.19,0.14
469,469,100,CC,LITETime,0.0,0.5,0.5
470,470,100,CC,LITETime,0.06,0.34,0.4
471,471,100,CC,LITETime,0.010000000000000009,0.48,0.47
